"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"FJXPAJDY","journalArticle","2022","Sattari, Negin; Whitehurst, Lauren N.; Mednick, Sara C.","The Role of Working Memory in Age-Related Emotional Memory Bias","Affective Science","","2662-2041, 2662-205X","10.1007/s42761-022-00134-5","https://link.springer.com/10.1007/s42761-022-00134-5","Abstract             Aging is accompanied by deterioration in both working memory (WM) and long-term memory (LTM), yet whether these changes are related is not understood. Sleep plays a role in the formation of LTM in young adults, but the findings in older adults are not as clear. The types of memories we store also shift with age as young adults preserve a higher proportion of negative experiences when compared to older adults. The reason for this age-related change in emotional memory bias is also not clear; however, some studies have suggested that WM changes across aging may be an important factor. In the current study, we examined performance in WM and emotional LTM in younger and older adults. We added a daytime nap in half the subjects to examine a possible role of sleep on emotional LTM. In the morning, 93 younger (18–39) and 121 older (60–85) adults completed a WM task. Subjects also encoded neutral or negative word pairs and provided valence and arousal ratings for each pair. After half the subjects took a daytime nap, LTM was examined, and valence and arousal ratings were reassessed. Results indicate that older adults showed worse recognition for negative word pairs compared with neutral, as well as decreased negative valence ratings in the afternoon. This decrease in emotional reactivity was correlated with better LTM performance. In contrast, younger adults performed better on the negative compared to neutral word pairs, with no change in emotional reactivity and no association between emotional reactivity and LTM. In addition, WM was positively related to LTM in younger, but not in older adults. Lastly, no differences were shown across sleep, regardless of age. Our findings suggest that the emotional memory bias may be associated with the emotional saliency of the information in older adults, and with WM capacity in younger adults.","2022-09","2026-08-10 18:44:17","2026-08-18 19:09:28","2026-08-10 18:44:17","686-695","","3","3","","Affec Sci","","43","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\moin\Zotero\storage\FMT8PAXK\Sattari et al. - 2022 - The Role of Working Memory in Age-Related Emotional Memory Bias.pdf","","Generalizability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2ZCFENBA","journalArticle","2024","Zhang, Meng-Run; Ng, Florrie Fei-Yin; Yu, Duo; Von Suchodoletz, Antje","Granny and mama: Grandmothers’ and mothers’ interactions with toddlers during block play in urban China","Early Childhood Research Quarterly","","08852006","10.1016/j.ecresq.2023.12.004","https://linkinghub.elsevier.com/retrieve/pii/S0885200623001679","","2024","2026-08-10 18:47:39","2026-08-18 19:09:39","2026-08-10 18:47:39","148-158","","","67","","Early Childhood Research Quarterly","Granny and mama","44","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\moin\Zotero\storage\X3TWT3RN\Zhang et al. - 2024 - Granny and mama Grandmothers’ and mothers’ interactions with toddlers during block play in urban Ch.pdf","","Generalizability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YK35Y6JY","journalArticle","2022","Greer, Nancy; Rockloff, Matthew; Hing, Nerilee; Browne, Matthew; King, Daniel L.","Skin Gambling Contributes to Gambling Problems and Harm After Controlling for Other Forms of Traditional Gambling","Journal of Gambling Studies","","1573-3602","10.1007/s10899-022-10111-z","https://link.springer.com/10.1007/s10899-022-10111-z","Abstract             Esports betting and skin gambling involve betting on the outcomes of video game competitions and/or using virtual currencies for betting. The present study evaluated a conceptual model linking video game involvement, video-game related gambling, traditional gambling, and gambling problems and harm. Data were collected via a cross-sectional online survey with 737 participants aged 18 + who engaged in esports cash betting (n = 576), esports skin betting (n = 184), or skin gambling on games of chance (n = 330). The findings highlighted the distinctly different relationships esports cash betting versus skin gambling had with traditional gambling involvement and harmful gambling. Gambling with skins on games of chance was predictive of gambling problems and gambling harm after controlling for participation in traditional gambling (OR = 1.32 and 1.17 respectively). Whereas betting on esports with cash was associated with betting on a variety of other forms of gambling, and there was no unique contribution to problems and harm over and above participation on these other forms (e.g., EGMs, sports betting). Skin gambling is directly implicated in gambling problems and harm, whereas cash betting on esports is only indicative of interest in many forms of potentially harmful gambling. Greater research attention to skin gambling is warranted, and particularly with respect to its role as a virtual currency more easily accessible for gambling.","2022-02-25","2026-08-10 21:38:36","2026-08-18 19:08:36","2026-08-10 21:38:36","225-247","","1","39","","J Gambl Stud","","85","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\moin\Zotero\storage\GBDKSK32\Greer et al. - 2022 - Skin Gambling Contributes to Gambling Problems and Harm After Controlling for Other Forms of Traditi.pdf","","Generalizability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PDLJF664","journalArticle","2026","Phetphum, Chakkraphan; Keeratisiroj, Orawan; Pipattanachat, Vasin; Naravage, Wanapa; Kongpun, Jutatip; Promphakping, Buapun; Promphakping, Ninlawadee; Sathirapanya, Chutarat; Chotipanvithayakul, Rassamee","Smoking and E-cigarette Use in Smoke-free Schools among Secondary School Students in Thailand: A Multicenter Prospective Cohort Study","Asian Journal of Social Health and Behavior","","2772-4204","10.4103/shb.shb_196_25","https://journals.lww.com/10.4103/shb.shb_196_25","Abstract                            Introduction:               Despite legal prohibitions, electronic cigarette (E-cigarette) use among Thai adolescents is increasing. While smoke-free school policies have shown promise in reducing youth tobacco use, longitudinal evidence of their effectiveness in Thailand remains limited. This study aimed to examine the impact of smoke-free school environments on cigarette and E-cigarette use among secondary school students in four regions of Thailand.                                         Methods:               A multicenter prospective cohort study was conducted from May 2023 to November 2024 across four points. A total of 5555 students in Grades 7 and 8 from smoke-free and nonsmoke-free schools were recruited via multistage sampling, with 1952 students completing all four data collection rounds. Data were collected via a validated self-administered online questionnaire. Descriptive statistics summarized participant characteristics and outcomes. Generalized estimating equations (GEEs) were used to assess differences in smoking-related behaviors, adjusting for potential confounders.                                         Results:               Students in smoke-free schools consistently reported a lower prevalence of current smoking (4.2%–4.5% vs. 4.9%–6.5%), lower smoking intention, and lower E-cigarette use intention over time. Multivariable GEE analysis revealed significantly reduced odds of smoking (adjusted odds ratio [AOR] = 0.60; 95% confidence interval [CI]: 0.43–0.86), smoking intention (AOR = 0.74; 95% CI: 0.62–0.90), and E-cigarette use intention (AOR = 0.67; 95% CI: 0.55–0.82) among students in smoke-free schools. However, they reported higher odds of witnessing vaping on campus (AOR = 1.36; 95% CI: 1.19–1.57).                                         Conclusion:               Smoke-free school policies effectively reduce adolescent smoking and E-cigarette use intentions, although additional strategies are needed to reduce vaping exposure in school settings.","2026-04","2026-08-10 21:32:54","2026-08-18 19:09:22","2026-08-10 21:32:54","107-114","","2","9","","","Smoking and E-cigarette Use in Smoke-free Schools among Secondary School Students in Thailand","82","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\moin\Zotero\storage\Y8CNQGBI\Phetphum et al. - 2026 - Smoking and E-cigarette Use in Smoke-free Schools among Secondary School Students in Thailand A Mul.pdf","","Generalizability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2PK6RTCN","journalArticle","2024","Fink, Lior; Newman, Leorre; Haran, Uriel","Let me decide: Increasing user autonomy increases recommendation acceptance","Computers in Human Behavior","","07475632","10.1016/j.chb.2024.108244","https://linkinghub.elsevier.com/retrieve/pii/S0747563224001122","","2024-07","2026-08-10 21:27:15","2026-08-18 19:08:33","2026-08-10 21:27:15","108244","","","156","","Computers in Human Behavior","Let me decide","71","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\moin\Zotero\storage\QQEKJHG6\Fink et al. - 2024 - Let me decide Increasing user autonomy increases recommendation acceptance.pdf","","Generalizability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7EN6EWEA","journalArticle","2022","Lu, Runhao; Zhang, Yanna; Bao, Naili; Su, Meng; Zhang, Xingli; Shi, Jiannong","Visuospatial, rather than verbal working memory capacity plays a key role in verbal and figural creativity","Thinking & Reasoning","","1354-6783, 1464-0708","10.1080/13546783.2021.1911848","https://www.tandfonline.com/doi/full/10.1080/13546783.2021.1911848","","2022-01-02","2026-08-10 21:23:49","2026-08-18 19:09:09","2026-08-10 21:23:49","29-60","","1","28","","Thinking & Reasoning","","68","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\moin\Zotero\storage\KN5DAJ2P\Lu et al. - 2022 - Visuospatial, rather than verbal working memory capacity plays a key role in verbal and figural crea.pdf","","Generalizability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAV4NKKS","journalArticle","2025","Casas, José M.; Dueñas, Jorge-Manuel; Ferrando, Pere J.; Castarlenas, Elena; Vigil-Colet, Andreu; Hernández-Navarro, Juan C.; Morales-Vives, Fabia","Measuring the callous-unemotional traits in Spanish juvenile offenders: properties and functioning of the INCA questionnaire in this population","Psychiatry, Psychology and Law","","1321-8719, 1934-1687","10.1080/13218719.2025.2497785","https://www.tandfonline.com/doi/full/10.1080/13218719.2025.2497785","","2025-05-25","2026-08-10 21:16:55","2026-08-18 19:08:14","2026-08-10 21:16:55","1-22","","","","","Psychiatry, Psychology and Law","Measuring the callous-unemotional traits in Spanish juvenile offenders","67","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\moin\Zotero\storage\WS44SXNZ\Casas et al. - 2025 - Measuring the callous-unemotional traits in Spanish juvenile offenders properties and functioning o.pdf","","Generalizability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WD8AJFIA","journalArticle","2023","Lassen, David Dreyer; Mahler, Daniel","Free to choose or free to lose? Understanding individual attitudes toward paternalism","Behavioural Public Policy","","2398-063X, 2398-0648","10.1017/bpp.2022.39","https://www.cambridge.org/core/product/identifier/S2398063X22000392/type/journal_article","Abstract             In the past decades, behavioral economics has credibly identified numerous decision-making biases leading people to make choices they would not have made if better informed about the long-term consequences of their actions. This has given rise to a new reason for government interventions: internalities. In contrast to traditional reasons for government intervention, such as redistribution and externalities, overcoming internalities often involves the use of paternalistic policies. We investigate theoretically and empirically the formation of attitudes toward paternalistic policies. Theoretically, we focus on the role of self-interest and distinguish between self-interest as construed for the rational decision-maker, self-interest when self-control problems are present, and self-interest when procedural or expressive elements, such as autonomy, matter. Empirically, we employ two novel data sets: a Danish survey on political opinion combined with administrative data on actual behavior and a large-scale cross-country survey to analyze attitudes toward paternalistic policies in the health and financial domains. We show that targets of paternalism are more opposed to paternalism than non-targets both in Denmark and across nine Western democracies and rely on our theoretical priors to explore mechanisms that can explain these attitudes.","2023-07","2026-08-10 21:12:06","2026-08-18 19:09:01","2026-08-10 21:12:06","721-743","","3","7","","Behav. Public Policy","Free to choose or free to lose?","66","","","","","","en","https://www.cambridge.org/core/terms","","","","DOI.org (Crossref)","","","","C:\Users\moin\Zotero\storage\ZMLMBQDP\Lassen and Mahler - 2023 - Free to choose or free to lose Understanding individual attitudes toward paternalism.pdf","","Generalizability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FV4P37GJ","journalArticle","2020","Cheon, Bobby; Esposito, Gianluca","Brief Exposure to Infants Activates Social and Intergroup Vigilance","Behavioral Sciences","","2076-328X","10.3390/bs10040072","https://www.mdpi.com/2076-328X/10/4/72","Among humans, simply looking at infants can activate affiliative and nurturant behaviors. However, it remains unknown whether mere exposure to infants also activates other aspects of the caregiving motivational system, such as generalized defensiveness in the absence of immediate threats. Here, we demonstrate that simply viewing faces of infants (especially from the ingroup) may heighten vigilance against social threats and support for institutions that purportedly maintain security. Across two studies, participants viewed and rated one among several image types (between-subjects design): Infants, adult males, adult females, and puppies in Study 1, and infants of varying racial/ethnic groups (including one’s ingroup) and puppies in Study 2. Following exposure to one of these image types, participants completed measures of intergroup bias from a range of outgroups that differed in perceived threat, belief in a dangerous world, right-wing authoritarianism and social-political conservatism (relative to liberalism). In Study 1 (United States), stronger affiliative reactions to images of infants (but not adults or puppies) predicted stronger perceptions of a dangerous world, endorsement of right-wing authoritarianism, and support for social-political conservatism (relative to liberalism). Study 2 (Italy) revealed that exposure to images of ingroup infants (compared to outgroup infants) increased intergroup bias against outgroups that are characterized as threatening (immigrants and Arabs) and increased conservatism. These findings suggest a predisposed preparedness for social vigilance in the mere suggested presence of infants (e.g., viewing images) even in the absence of salient external threats.","2020-04-03","2026-08-10 21:00:54","2026-08-18 19:08:21","2026-08-10 21:00:54","72","","4","10","","Behavioral Sciences","","64","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\moin\Zotero\storage\I3QSVYF9\Cheon and Esposito - 2020 - Brief Exposure to Infants Activates Social and Intergroup Vigilance.pdf","","Generalizability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D53K4V8R","journalArticle","2021","Jeon, Minjeong; De Boeck, Paul; Luo, Jevan; Li, Xiangrui; Lu, Zhong-Lin","Modeling Within-Item Dependencies in Parallel Data on Test Responses and Brain Activation","Psychometrika","","0033-3123, 1860-0980","10.1007/s11336-020-09741-2","https://www.cambridge.org/core/product/identifier/S0033312300006517/type/journal_article","In this paper, we propose a joint modeling approach to analyze dependency in parallel response data. We deﬁne two types of dependency: higher-level dependency and within-item conditional dependency. While higher-level dependency can be estimated with common latent variable modeling approaches, within-item conditional dependency is a unique kind of information that is often not captured with extant methods, despite its potential to shed new insights into the relationship between the two types of response data. We differentiate three ways of modeling within-item conditional dependency by conditioning on raw values, expected values, or residual values of the response data, which have different implications in terms of response processes. The proposed approach is illustrated with the example of analyzing parallel data on response accuracy and brain activations from a Theory of Mind assessment. The consequence of ignoring within-item conditional dependency is investigated with empirical and simulation studies in comparison to conventional dependency analysis that focuses exclusively on relationships between latent variables.","2021-03","2026-08-13 15:51:58","2026-08-18 19:08:52","2026-08-13 15:51:58","239-271","","1","86","","Psychometrika","","90","","","","","","en","https://www.cambridge.org/core/terms","","","","DOI.org (Crossref)","","","","C:\Users\moin\Zotero\storage\PT9RM3I5\Jeon et al. - 2021 - Modeling Within-Item Dependencies in Parallel Data on Test Responses and Brain Activation.pdf","","Generalizability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YU9YWRC7","journalArticle","2023","Herchenroeder, Luke; Williams, Eleanor; Wedell, Emma; Sorid, Samantha D.; Bakou, Alexandra Elissavet; Bravo, Adrian J.; Hogarth, Lee","Interoceptive attention or merely distraction? An examination of the effects of brief breath counting training on stress-induced alcohol-seeking behavior.","Experimental and Clinical Psychopharmacology","","1936-2293, 1064-1297","10.1037/pha0000557","https://doi.apa.org/doi/10.1037/pha0000557","This study suggests that distraction appears to be equally effective at reducing stress-induced alcohol cravings as breath counting. Therefore, it may be that the effectiveness of breath counting at reducing alcohol cravings is a result of distraction, rather than increased mindfulness.","2023-02","2026-08-13 16:36:27","2026-08-18 19:08:44","2026-08-13 16:36:27","140-147","","1","31","","Experimental and Clinical Psychopharmacology","Interoceptive attention or merely distraction?","92","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\moin\Zotero\storage\R92SYVFX\Herchenroeder et al. - 2023 - Interoceptive attention or merely distraction An examination of the effects of brief breath countin.pdf","","Generalizability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QGQEXLWM","journalArticle","2022","Alamos, Pilar; Corbin, Catherine M.; Klotz, Madeline; Lowenstein, Amy E.; Downer, Jason T.; Brown, Joshua L.","Bidirectional associations among teachers' burnout and classroom relational climate across an academic year","Journal of School Psychology","","00224405","10.1016/j.jsp.2022.09.001","https://linkinghub.elsevier.com/retrieve/pii/S0022440522000759","In the present study, we examined bidirectional associations between two components of teachers’ burnout (personal accomplishment and emotional exhaustion) and classroom relational climate (closeness and conflict) across two time points within an academic year. Participants included 330 elementary school teachers (third and fourth grade) and 5081 students in a large, urban city in the northeastern United States. Students were primarily Hispanic/Latino (66%) or Black/African American (22%), and most were from low-income households. Forty-seven percent of teachers were White, 25% Black, and 31% identified as Hispanic/Latino. Two modeling approaches were used for preliminary detection of bidirectional relations among burnout and classroom relational climate. First, a crossed-lagged panel model showed a clear pattern from earlier relational climate to later burnout; closeness and conflict at Time 1 predicted personal accomplishment at Time 2, and conflict at Time 1 predicted emotional exhaustion at Time 2. No evidence was found for earlier burnout predicting later relational climate. Second, a set of latent change score models indicated that increases in closeness from Time 1 to Time 2 were associated with decreases in emotional exhaustion across the academic year. Together, findings provide preliminary evidence for associations from classroom relational climate to teacher burnout, but not the other way around. Implications of these findings for teachers and school psychologists are discussed.","2022-12","2026-08-13 20:40:25","2026-08-18 19:07:55","2026-08-13 20:40:25","43-57","","","95","","Journal of School Psychology","","3","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\moin\Zotero\storage\56L8LLLH\Alamos et al. - 2022 - Bidirectional associations among teachers' burnout and classroom relational climate across an academ.pdf","","Generalizability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TT8SZU4P","journalArticle","2021","Jia, Lu-xia; Qin, Xiao-jing; Cui, Ji-fang; Shi, Hai-song; Ye, Jun-yan; Yang, Tian-xiao; Wang, Ya; Chan, Raymond C. K.","Dissociation of Proactive and Reactive Cognitive Control in Individuals with Schizotypy: An Event-Related Potential Study","Journal of the International Neuropsychological Society","","1355-6177, 1469-7661","10.1017/S135561772000137X","https://www.cambridge.org/core/product/identifier/S135561772000137X/type/journal_article","Objective: Patients with schizophrenia and individuals with schizotypy, a subclinical group at risk for schizophrenia, have been found to have impairments in cognitive control. The Dual Mechanisms of Cognitive Control (DMC) framework hypothesises that cognitive control can be divided into proactive and reactive control. However, it is unclear whether individuals with schizotypy have differential behavioural impairments and neural correlates underlying these two types of cognitive control. Method: Twenty-five individuals with schizotypy and 26 matched healthy controls (HCs) completed both reactive and proactive control tasks with electroencephalographic data recorded. The proportion of congruent and incongruent trials was manipulated in a classic colour-word Stroop task to induce proactive or reactive control. Proactive control was induced in a context with mostly incongruent (MI) trials and reactive control in a context with mostly congruent (MC) trials. Two event-related potential (ERP) components, medial frontal negativity (MFN, associated with conflict detection) and conflict sustained potential (conflict SP, associated with conflict resolution) were examined. Results: There was no significant difference between the two groups in terms of behavioural results. In terms of ERP results, in the MC context, HC exhibited significantly larger MFN (360–530 ms) and conflict SP (600–1000 ms) amplitudes than individuals with schizotypy. The two groups did not show any significant difference in MFN or conflict SP in the MI context. Conclusions: The present findings provide initial evidence for dissociation of neural activation between proactive and reactive cognitive control in individuals with schizotypy. These findings help us understand cognitive control deficits in the schizophrenia spectrum.","2021-11","2026-08-14 15:16:50","2026-08-18 19:08:56","2026-08-14 15:16:50","981-991","","10","27","","J Int Neuropsychol Soc","Dissociation of Proactive and Reactive Cognitive Control in Individuals with Schizotypy","47","","","","","","en","https://www.cambridge.org/core/terms","","","","DOI.org (Crossref)","","","","C:\Users\moin\Zotero\storage\SL2VAJCU\Jia et al. - 2021 - Dissociation of Proactive and Reactive Cognitive Control in Individuals with Schizotypy An Event-Re.pdf","","Generalizability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CYXBKIEP","journalArticle","2024","Zucchelli, Micaela Maria; Gambetti, Elisa; Giusberti, Fiorella; Nori, Raffaella","Use of default option nudge and individual differences in everyday life decisions","Cognitive Processing","","1612-4782, 1612-4790","10.1007/s10339-023-01161-1","https://link.springer.com/10.1007/s10339-023-01161-1","People often make inefficient decisions for themselves and the community (e.g. they underuse medical screenings or vaccines and they do not vote) also because of their individual characteristics, such as their level of avoidance or anxiety. In recent years, governments have successfully applied strategies, called “nudges”, to help people maximizing their decisions in several fields; however, the role of individual characteristics has been poorly explored. The present study investigated whether one kind of nudge, the default option (automatic enrolment in a specific plan), can modulate the influence of such individual differences, promoting favourable decisions in different field, such as the medical and civic ones. One hundred and eighty-three participants completed the Trait Anxiety Inventory, the General Decision-Making Styles Inventory and scenarios about health and civic decisions. Participants have hypothetically been enrolled by default or not enrolled in specific plans and had to decide whether adhere or not to the plan proposed. Result showed that the default option drives anxious and avoidant individuals, who usually refuse to make a choice due to their overestimation of negative events’ occurrence, to undergo medical screenings and vaccine and to vote more. Nudge confirmed its effectiveness in favouring better decisions among people according to their individual differences.","2024-02","2026-08-14 15:24:17","2026-08-18 19:09:45","2026-08-14 15:24:17","75-88","","1","25","","Cogn Process","","97","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\moin\Zotero\storage\U7TA5K7A\Zucchelli et al. - 2024 - Use of default option nudge and individual differences in everyday life decisions.pdf","","Generalizability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D6GKZW9W","journalArticle","2019","Zhang, Yue; Xin, Ziqiang","Rule Comes First: The Influences of Market Attributes on Interpersonal Trust in the Marketization Process","Journal of Social Issues","","0022-4537, 1540-4560","10.1111/josi.12306","https://spssi.onlinelibrary.wiley.com/doi/10.1111/josi.12306","Abstract             Previous research has found negative effects of “market” as a global concept on trust. The current research differentiated the effects of two market attributes on trust. Study 1 found a negative effect of market priming on interpersonal trust. Study 2 manipulated the representations of the two market attributes by rendering either impetus or rule attribute relatively salient. The results showed that compared with highlighting impetus, highlighting rule improved interpersonal trust and facilitated trust recovery. In Study 3, we analyzed macroeconomic indicators and applied cross‐temporal meta‐analysis to reveal the negative relationship between reduced interpersonal trust and damaged market rule as reflected by the marketization index. The present research explains why Chinese marketization has negatively impacted interpersonal trust: Market rules that protect interpersonal trust have been weakened during the process of marketization, whereas the impetus attribute of market, which is harmful to interpersonal trust, has become more salient. These findings highlight the importance of establishing comprehensive market rules.","2019-03","2026-08-18 18:50:25","2026-08-18 19:09:42","2026-08-18 18:50:25","286-313","","1","75","","Journal of Social Issues","Rule Comes First","58","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\moin\Zotero\storage\XLVDCYBF\Zhang and Xin - 2019 - Rule Comes First The Influences of Market Attributes on Interpersonal Trust in the Marketization Pr.pdf","","Generalizability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QDEP2ISH","journalArticle","2024","Klackl, Johannes; Lüders, Adrian; Jonas, Eva","Q: What is the recipe for defense? A: Threat, anxiety, and approach motivation.","Motivation Science","","2333-8121, 2333-8113","10.1037/mot0000314","https://doi.apa.org/doi/10.1037/mot0000314","The anxiety-to-approach model of threat and defense suggests that psychological threat and defense reﬂects the operation of the behavioral inhibition system (BIS) and the behavioral approach system (BAS). Based on this model, we hypothesized that threat should lead to defense especially when both the BIS and the BAS are highly active. We tested this hypothesis in three experimental studies. In Studies 1 (n = 125) and 2 (n = 158), students were told that their performance in a task was below (vs. in the range of) that of university graduates to induce academic uncertainty (vs. certainty). Those participants who exhibited high anxious affect (indicative of BIS activation) and high approach-related affect (indicative of BAS activation) in response to the academic uncertainty treatment became more ethnocentric. In Study 3, we used the openly accessible ManyLabs 4 data set, a multilab attempt to reproduce a classic mortality salience study. Students (n = 795) were either led to reﬂect about their own mortality or about watching television. Again, those who experienced high levels of both anxious and approach-related affect responded unfavorably to the author of an essay that criticized their country. These results support the idea that anxiety and approach motivation promote the emergence of psychological defense.","2024-03","2026-08-19 17:47:36","2026-08-19 18:22:42","2026-08-19 17:47:36","63-77","","1","10","","Motivation Science","Q","6","","","","","","en","http://www.apa.org/pubs/journals/resources/open-access.aspx","","","","DOI.org (Crossref)","","","","C:\Users\moin\Zotero\storage\4KKDZ2HT\Klackl et al. - 2024 - Q What is the recipe for defense A Threat, anxiety, and approach motivation..pdf","","Generalizability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"95IX9SZB","journalArticle","2025","Mancini, Vincent O.; Ditzer, Julia; Brett, Jack D.; Gross, James J.; Preece, David A.","Internalizing Symptoms in Men: The Role of Masculine Norms, Alexithymia, and Emotion Regulation","Sex Roles","","0360-0025, 1573-2762","10.1007/s11199-025-01615-0","https://link.springer.com/10.1007/s11199-025-01615-0","Masculine norms influence internalizing problems in men. The processes that explain this association are not yet comprehensively understood. However, there exists a compelling argument to highlight the role of emotional functioning in explaining how conformity to the traditional Western conceptualization of masculine norms confers risk for internalizing problems. This study links three theoretical frameworks (the normative male alexithymia hypothesis, the attentionappraisal model of alexithymia, and the extended process model of emotion regulation) and provides a statistical test of this integrated model using survey data obtained from 740 cisgender men (~ 54% residing in the USA; ~46% in the UK). The results provided support for this integrated model, identifying certain masculine norms that are particularly salient in relation to alexithymia, emotion regulation, and internalizing symptoms. The masculine norms of emotional control, self-reliance, and primacy of work were significantly and moderately associated with internalizing symptoms via their sequential associations with alexithymia and emotion regulation difficulties. Several norms were also directly related to emotion regulation difficulties and internalizing symptoms. These findings highlight the critical role of emotional functioning (alexithymia and emotion regulation) in understanding how masculine norm conformity confers risk for internalizing problems in men. This integrative model presents novel opportunities to understand and enhance initiatives aimed at improving emotional functioning and mental health in men.","2025-10","2026-08-19 17:47:38","2026-08-19 18:22:45","2026-08-19 17:47:38","71","","10","91","","Sex Roles","Internalizing Symptoms in Men","57","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\moin\Zotero\storage\IRDER484\Mancini et al. - 2025 - Internalizing Symptoms in Men The Role of Masculine Norms, Alexithymia, and Emotion Regulation.pdf","","Generalizability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JGWURASQ","journalArticle","2022","Hill, Christopher R.; Smith, Alan L.; Myers, Nicholas D.; Feltz, Deborah L.","Tripartite efficacy and behavior of clients working with a personal trainer","Journal of Applied Sport Psychology","","1041-3200, 1533-1571","10.1080/10413200.2021.1894507","https://www.tandfonline.com/doi/full/10.1080/10413200.2021.1894507","Personal trainers are a common social agent in the exercise workforce. However, little is known about their impact on the psychosocial or behavioral outcomes of their clients. This two-study project used the tripartite efficacy framework to elucidate the client outcomes of working with a personal trainer. The first study examined the multivariate relationship of clients’ tripartite efficacy beliefs with their perceptions of their interpersonal relationship with their trainer. Overall, there was a strong positive multivariate relationship between the tripartite efficacy beliefs and perceptions of interpersonal closeness, complementarity, and commitment. The second study examined client tripartite efficacy beliefs as predictors of their self-reported behavioral outcomes of in-session effort and moderateto-vigorous physical activity. Path analysis showed relation-inferred self-efficacy and other-efficacy to be significant and strong positive predictors of self-efficacy. Other-efficacy and self-efficacy were significant positive predictors of in-session effort. These findings highlight that personal trainers can influence the amount of effort clients put forth when the client is confident in the trainer’s ability.","2022-07-04","2026-08-19 17:47:39","2026-08-19 18:22:49","2026-08-19 17:47:39","846-861","","4","34","","Journal of Applied Sport Psychology","","88","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\moin\Zotero\storage\FJN8R4HM\Hill et al. - 2022 - Tripartite efficacy and behavior of clients working with a personal trainer.pdf","","Generalizability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
